Players,Adjust factor,Games,Liberal wins,Fascist wins,HC wins,HS wins,L Policies,F Policies,Total Policies,Average Anarchies,FCC,HCC,LCPC,HCPC,HCCC,HV
7,1.0,1000,310,690,179,10,3373,4808,8181,1.207,2,1,1,1,1,0
7,1.0,1000,358,642,228,12,3612,4666,8278,0.678,2,1,1,1,1,1
8,1.0,1000,673,327,116,27,4257,3965,8222,0.906,0,0,0,0,0,0
8,1.0,1000,675,325,142,46,4243,4060,8303,0.602,0,0,0,0,0,1
8,1.0,1000,699,301,126,33,4385,3795,8180,0.589,0,0,0,0,1,0
8,1.0,1000,689,311,136,51,4315,3887,8202,0.438,0,0,0,0,1,1
8,1.0,1000,671,329,134,18,4299,3907,8206,0.782,0,0,0,1,0,0
8,1.0,1000,677,323,156,46,4287,3961,8248,0.49,0,0,0,1,0,1
8,1.0,1000,755,245,108,32,4503,3614,8117,0.519,0,0,0,1,1,0
8,1.0,1000,759,241,116,50,4512,3705,8217,0.382,0,0,0,1,1,1
8,1.0,1000,577,423,115,31,3848,4253,8101,1.297,0,0,1,0,0,0
8,1.0,1000,590,410,175,33,3908,4174,8082,0.745,0,0,1,0,0,1
8,1.0,1000,662,338,113,40,4165,4017,8182,0.868,0,0,1,0,1,0
8,1.0,1000,691,309,113,59,4245,3958,8203,0.546,0,0,1,0,1,1
8,1.0,1000,577,423,118,31,3876,4223,8099,1.241,0,0,1,1,0,0
8,1.0,1000,616,384,143,41,3942,4127,8069,0.787,0,0,1,1,0,1
8,1.0,1000,686,314,102,42,4250,3801,8051,0.731,0,0,1,1,1,0
8,1.0,1000,723,277,92,41,4349,3804,8153,0.477,0,0,1,1,1,1
8,1.0,1000,439,561,263,32,3897,4466,8363,0.796,0,1,0,0,0,0
8,1.0,1000,433,567,298,41,3804,4499,8303,0.432,0,1,0,0,0,1
8,1.0,1000,550,450,227,32,4125,4098,8223,0.58,0,1,0,0,1,0
8,1.0,1000,555,445,229,54,4131,4180,8311,0.383,0,1,0,0,1,1
8,1.0,1000,647,353,178,47,4270,3879,8149,0.62,0,1,0,1,0,0
8,1.0,1000,667,333,196,55,4301,3907,8208,0.345,0,1,0,1,0,1
8,1.0,1000,727,273,135,32,4504,3568,8072,0.365,0,1,0,1,1,0
8,1.0,1000,720,280,155,29,4487,3583,8070,0.229,0,1,0,1,1,1
8,1.0,1000,370,630,227,29,3534,4697,8231,1.096,0,1,1,0,0,0
8,1.0,1000,351,649,319,38,3409,4680,8089,0.681,0,1,1,0,0,1
8,1.0,1000,463,537,236,28,3871,4344,8215,0.802,0,1,1,0,1,0
8,1.0,1000,525,475,255,51,3969,4216,8185,0.468,0,1,1,0,1,1
8,1.0,1000,576,424,148,51,3975,4177,8152,0.913,0,1,1,1,0,0
8,1.0,1000,577,423,209,50,3978,4171,8149,0.585,0,1,1,1,0,1
8,1.0,1000,697,303,128,40,4351,3660,8011,0.527,0,1,1,1,1,0
8,1.0,1000,680,320,166,45,4339,3716,8055,0.345,0,1,1,1,1,1
8,1.0,1000,646,354,131,40,4185,4010,8195,0.881,1,0,0,0,0,0
8,1.0,1000,648,352,141,45,4139,4069,8208,0.584,1,0,0,0,0,1
8,1.0,1000,717,283,111,38,4413,3784,8197,0.657,1,0,0,0,1,0
8,1.0,1000,726,274,140,48,4377,3858,8235,0.391,1,0,0,0,1,1
8,1.0,1000,686,314,103,43,4299,3972,8271,0.837,1,0,0,1,0,0
8,1.0,1000,695,305,136,41,4334,3928,8262,0.503,1,0,0,1,0,1
8,1.0,1000,752,248,105,39,4465,3641,8106,0.543,1,0,0,1,1,0
8,1.0,1000,738,262,115,40,4495,3678,8173,0.334,1,0,0,1,1,1
8,1.0,1000,593,407,117,25,3914,4177,8091,1.233,1,0,1,0,0,0
8,1.0,1000,611,389,178,41,3864,4206,8070,0.77,1,0,1,0,0,1
8,1.0,1000,668,332,96,44,4209,4032,8241,0.867,1,0,1,0,1,0
8,1.0,1000,663,337,132,50,4168,4033,8201,0.58,1,0,1,0,1,1
8,1.0,1000,559,441,91,31,3827,4304,8131,1.275,1,0,1,1,0,0
8,1.0,1000,609,391,159,41,3905,4152,8057,0.747,1,0,1,1,0,1
8,1.0,1000,692,308,98,37,4279,3783,8062,0.783,1,0,1,1,1,0
8,1.0,1000,760,240,90,52,4394,3662,8056,0.469,1,0,1,1,1,1
8,1.0,1000,430,570,271,34,3846,4464,8310,0.791,1,1,0,0,0,0
8,1.0,1000,440,560,285,47,3754,4464,8218,0.47,1,1,0,0,0,1
8,1.0,1000,532,468,235,27,4100,4165,8265,0.563,1,1,0,0,1,0
8,1.0,1000,545,455,272,42,4118,4096,8214,0.36,1,1,0,0,1,1
8,1.0,1000,630,370,182,48,4255,4039,8294,0.61,1,1,0,1,0,0
8,1.0,1000,647,353,208,56,4268,3951,8219,0.311,1,1,0,1,0,1
8,1.0,1000,734,266,140,37,4509,3588,8097,0.381,1,1,0,1,1,0
8,1.0,1000,713,287,189,39,4488,3594,8082,0.232,1,1,0,1,1,1
8,1.0,1000,365,635,256,22,3515,4705,8220,1.091,1,1,1,0,0,0
8,1.0,1000,380,620,300,49,3477,4623,8100,0.605,1,1,1,0,0,1
8,1.0,1000,509,491,220,26,3962,4228,8190,0.706,1,1,1,0,1,0
8,1.0,1000,496,504,250,45,3862,4262,8124,0.508,1,1,1,0,1,1
8,1.0,1000,554,446,170,48,3911,4195,8106,0.926,1,1,1,1,0,0
8,1.0,1000,563,437,233,58,3948,4186,8134,0.58,1,1,1,1,0,1
8,1.0,1000,683,317,136,53,4315,3719,8034,0.548,1,1,1,1,1,0
8,1.0,1000,701,299,159,54,4350,3660,8010,0.315,1,1,1,1,1,1
8,1.0,1000,459,541,102,16,3841,4743,8584,0.858,2,0,0,0,0,0
8,1.0,1000,464,536,92,19,3908,4823,8731,0.569,2,0,0,0,0,1
8,1.0,1000,509,491,76,28,4079,4663,8742,0.618,2,0,0,0,1,0
8,1.0,1000,522,478,87,22,4098,4633,8731,0.386,2,0,0,0,1,1
8,1.0,1000,479,521,102,22,3960,4705,8665,0.797,2,0,0,1,0,0
8,1.0,1000,521,479,99,24,4025,4577,8602,0.46,2,0,0,1,0,1
8,1.0,1000,576,424,98,10,4233,4262,8495,0.54,2,0,0,1,1,0
8,1.0,1000,591,409,93,16,4311,4331,8642,0.314,2,0,0,1,1,1
8,1.0,1000,325,675,89,11,3302,5064,8366,1.226,2,0,1,0,0,0
8,1.0,1000,360,640,88,7,3424,5012,8436,0.844,2,0,1,0,0,1
8,1.0,1000,409,591,105,23,3727,4792,8519,0.789,2,0,1,0,1,0
8,1.0,1000,451,549,102,25,3804,4747,8551,0.525,2,0,1,0,1,1
8,1.0,1000,362,638,91,10,3467,4947,8414,1.059,2,0,1,1,0,0
8,1.0,1000,389,611,126,17,3527,4860,8387,0.742,2,0,1,1,0,1
8,1.0,1000,539,461,115,16,4100,4346,8446,0.572,2,0,1,1,1,0
8,1.0,1000,540,460,125,18,4076,4329,8405,0.436,2,0,1,1,1,1
8,1.0,1000,290,710,203,12,3505,5028,8533,0.754,2,1,0,0,0,0
8,1.0,1000,296,704,212,16,3557,5026,8583,0.445,2,1,0,0,0,1
8,1.0,1000,390,610,214,13,3819,4666,8485,0.532,2,1,0,0,1,0
8,1.0,1000,374,626,239,14,3808,4712,8520,0.354,2,1,0,0,1,1
8,1.0,1000,468,532,177,21,3981,4546,8527,0.566,2,1,0,1,0,0
8,1.0,1000,473,527,225,17,4015,4510,8525,0.337,2,1,0,1,0,1
8,1.0,1000,587,413,161,6,4308,3975,8283,0.303,2,1,0,1,1,0
8,1.0,1000,602,398,206,13,4323,3970,8293,0.196,2,1,0,1,1,1
8,1.0,1000,221,779,165,14,3081,5224,8305,1.079,2,1,1,0,0,0
8,1.0,1000,229,771,222,9,3175,5151,8326,0.61,2,1,1,0,0,1
8,1.0,1000,336,664,188,15,3570,4779,8349,0.723,2,1,1,0,1,0
8,1.0,1000,345,655,221,9,3592,4846,8438,0.461,2,1,1,0,1,1
8,1.0,1000,408,592,149,21,3645,4733,8378,0.925,2,1,1,1,0,0
8,1.0,1000,378,622,203,12,3645,4732,8377,0.535,2,1,1,1,0,1
8,1.0,1000,576,424,163,10,4151,4072,8223,0.449,2,1,1,1,1,0
8,1.0,1000,566,434,188,15,4214,4085,8299,0.299,2,1,1,1,1,1
9,1.0,1000,491,509,133,31,3707,4539,8246,1.593,0,0,0,0,0,0
9,1.0,1000,575,425,160,47,3892,4339,8231,0.628,0,0,0,0,0,1
9,1.0,1000,520,480,129,31,3853,4505,8358,1.383,0,0,0,0,1,0
9,1.0,1000,596,404,142,40,4099,4277,8376,0.622,0,0,0,0,1,1
9,1.0,1000,526,474,117,36,3809,4548,8357,1.452,0,0,0,1,0,0
9,1.0,1000,586,414,157,37,4011,4325,8336,0.587,0,0,0,1,0,1
9,1.0,1000,573,427,131,29,3955,4262,8217,1.164,0,0,0,1,1,0
9,1.0,1000,650,350,134,40,4233,4091,8324,0.571,0,0,0,1,1,1
9,1.0,1000,426,574,91,16,3254,4746,8000,1.933,0,0,1,0,0,0
9,1.0,1000,508,492,168,36,3561,4491,8052,0.875,0,0,1,0,0,1
9,1.0,1000,500,500,104,41,3536,4584,8120,1.657,0,0,1,0,1,0
9,1.0,1000,560,440,142,39,3836,4346,8182,0.756,0,0,1,0,1,1
9,1.0,1000,414,586,117,20,3192,4821,8013,1.92,0,0,1,1,0,0
9,1.0,1000,525,475,157,27,3620,4502,8122,0.918,0,0,1,1,0,1
9,1.0,1000,517,483,120,38,3613,4417,8030,1.434,0,0,1,1,1,0
9,1.0,1000,621,379,129,42,4010,4171,8181,0.736,0,0,1,1,1,1
9,1.0,1000,320,680,258,27,3375,4842,8217,1.36,0,1,0,0,0,0
9,1.0,1000,332,668,345,33,3440,4699,8139,0.511,0,1,0,0,0,1
9,1.0,1000,417,583,242,34,3702,4557,8259,1.112,0,1,0,0,1,0
9,1.0,1000,441,559,274,41,3794,4455,8249,0.422,0,1,0,0,1,1
9,1.0,1000,479,521,190,46,3713,4431,8144,1.217,0,1,0,1,0,0
9,1.0,1000,542,458,246,55,3984,4256,8240,0.44,0,1,0,1,0,1
9,1.0,1000,589,411,181,30,4066,4021,8087,0.917,0,1,0,1,1,0
9,1.0,1000,637,363,197,42,4263,3895,8158,0.367,0,1,0,1,1,1
9,1.0,1000,278,722,221,23,2905,5021,7926,1.744,0,1,1,0,0,0
9,1.0,1000,308,692,305,36,3133,4859,7992,0.692,0,1,1,0,0,1
9,1.0,1000,338,662,238,23,3280,4778,8058,1.41,0,1,1,0,1,0
9,1.0,1000,402,598,297,25,3565,4507,8072,0.533,0,1,1,0,1,1
9,1.0,1000,363,637,184,37,3107,4759,7866,1.614,0,1,1,1,0,0
9,1.0,1000,471,529,229,50,3589,4519,8108,0.589,0,1,1,1,0,1
9,1.0,1000,514,486,140,40,3605,4284,7889,1.262,0,1,1,1,1,0
9,1.0,1000,554,446,199,28,3884,4141,8025,0.578,0,1,1,1,1,1
9,1.0,1000,495,505,113,42,3675,4618,8293,1.521,1,0,0,0,0,0
9,1.0,1000,563,437,154,37,3926,4425,8351,0.691,1,0,0,0,0,1
9,1.0,1000,552,448,133,45,3878,4417,8295,1.235,1,0,0,0,1,0
9,1.0,1000,608,392,137,44,4118,4237,8355,0.622,1,0,0,0,1,1
9,1.0,1000,518,482,122,35,3754,4562,8316,1.488,1,0,0,1,0,0
9,1.0,1000,587,413,147,43,3979,4312,8291,0.665,1,0,0,1,0,1
9,1.0,1000,590,410,112,42,4017,4225,8242,1.11,1,0,0,1,1,0
9,1.0,1000,686,314,115,30,4354,4001,8355,0.487,1,0,0,1,1,1
9,1.0,1000,418,582,122,12,3162,4760,7922,1.985,1,0,1,0,0,0
9,1.0,1000,535,465,178,45,3564,4438,8002,0.829,1,0,1,0,0,1
9,1.0,1000,502,498,119,35,3562,4562,8124,1.616,1,0,1,0,1,0
9,1.0,1000,555,445,156,44,3839,4401,8240,0.811,1,0,1,0,1,1
9,1.0,1000,402,598,112,21,3152,4792,7944,1.944,1,0,1,1,0,0
9,1.0,1000,515,485,162,33,3662,4519,8181,0.928,1,0,1,1,0,1
9,1.0,1000,523,477,120,35,3672,4429,8101,1.385,1,0,1,1,1,0
9,1.0,1000,624,376,112,46,3990,4187,8177,0.685,1,0,1,1,1,1
9,1.0,1000,310,690,270,25,3400,4827,8227,1.16,1,1,0,0,0,0
9,1.0,1000,363,637,342,41,3537,4693,8230,0.506,1,1,0,0,0,1
9,1.0,1000,386,614,251,25,3589,4618,8207,1.051,1,1,0,0,1,0
9,1.0,1000,427,573,285,24,3790,4469,8259,0.462,1,1,0,0,1,1
9,1.0,1000,504,496,185,42,3793,4417,8210,1.203,1,1,0,1,0,0
9,1.0,1000,554,446,238,40,4003,4194,8197,0.467,1,1,0,1,0,1
9,1.0,1000,580,420,190,38,3999,4053,8052,0.891,1,1,0,1,1,0
9,1.0,1000,617,383,216,42,4212,3933,8145,0.313,1,1,0,1,1,1
9,1.0,1000,239,761,237,16,2941,5067,8008,1.729,1,1,1,0,0,0
9,1.0,1000,295,705,316,23,3120,4835,7955,0.674,1,1,1,0,0,1
9,1.0,1000,363,637,224,27,3328,4719,8047,1.428,1,1,1,0,1,0
9,1.0,1000,406,594,270,36,3587,4574,8161,0.634,1,1,1,0,1,1
9,1.0,1000,411,589,168,40,3286,4672,7958,1.639,1,1,1,1,0,0
9,1.0,1000,507,493,227,50,3671,4348,8019,0.593,1,1,1,1,0,1
9,1.0,1000,498,502,158,29,3596,4311,7907,1.281,1,1,1,1,1,0
9,1.0,1000,575,425,194,35,3950,4113,8063,0.523,1,1,1,1,1,1
9,1.0,1000,265,735,72,3,3371,5314,8685,1.017,2,0,0,0,0,0
9,1.0,1000,325,675,69,13,3511,5216,8727,0.464,2,0,0,0,0,1
9,1.0,1000,296,704,76,12,3409,5180,8589,0.893,2,0,0,0,1,0
9,1.0,1000,354,646,67,6,3685,5113,8798,0.41,2,0,0,0,1,1
9,1.0,1000,296,704,72,12,3393,5225,8618,0.972,2,0,0,1,0,0
9,1.0,1000,342,658,93,11,3622,5076,8698,0.404,2,0,0,1,0,1
9,1.0,1000,335,665,91,11,3572,5030,8602,0.823,2,0,0,1,1,0
9,1.0,1000,404,596,88,10,3816,4926,8742,0.348,2,0,0,1,1,1
9,1.0,1000,178,822,67,6,2650,5485,8135,1.319,2,0,1,0,0,0
9,1.0,1000,248,752,80,6,3035,5379,8414,0.577,2,0,1,0,0,1
9,1.0,1000,271,729,78,15,3136,5250,8386,1.005,2,0,1,0,1,0
9,1.0,1000,293,707,90,17,3288,5200,8488,0.499,2,0,1,0,1,1
9,1.0,1000,185,815,85,5,2781,5409,8190,1.223,2,0,1,1,0,0
9,1.0,1000,271,729,102,10,3112,5250,8362,0.537,2,0,1,1,0,1
9,1.0,1000,298,702,97,9,3233,5123,8356,1.034,2,0,1,1,1,0
9,1.0,1000,336,664,119,4,3430,5038,8468,0.492,2,0,1,1,1,1
9,1.0,1000,167,833,193,8,3022,5337,8359,0.85,2,1,0,0,0,0
9,1.0,1000,188,812,198,10,3195,5323,8518,0.361,2,1,0,0,0,1
9,1.0,1000,236,764,194,10,3257,5159,8416,0.664,2,1,0,0,1,0
9,1.0,1000,247,753,221,4,3360,5123,8483,0.327,2,1,0,0,1,1
9,1.0,1000,300,700,174,18,3480,5030,8510,0.734,2,1,0,1,0,0
9,1.0,1000,369,631,214,14,3676,4850,8526,0.261,2,1,0,1,0,1
9,1.0,1000,392,608,190,9,3698,4697,8395,0.578,2,1,0,1,1,0
9,1.0,1000,396,604,216,10,3807,4629,8436,0.242,2,1,0,1,1,1
9,1.0,1000,133,867,155,7,2511,5485,7996,1.089,2,1,1,0,0,0
9,1.0,1000,130,870,183,6,2664,5453,8117,0.518,2,1,1,0,0,1
9,1.0,1000,177,823,181,8,2798,5299,8097,0.954,2,1,1,0,1,0
9,1.0,1000,206,794,198,3,3031,5221,8252,0.394,2,1,1,0,1,1
9,1.0,1000,207,793,167,12,2884,5240,8124,1.033,2,1,1,1,0,0
9,1.0,1000,252,748,188,11,3153,5132,8285,0.457,2,1,1,1,0,1
9,1.0,1000,336,664,172,5,3323,4848,8171,0.81,2,1,1,1,1,0
9,1.0,1000,375,625,213,16,3589,4728,8317,0.352,2,1,1,1,1,1
10,1.0,1000,692,308,73,27,4320,4139,8459,0.644,0,0,0,0,0,0
10,1.0,1000,714,286,93,31,4382,4136,8518,0.4,0,0,0,0,0,1
10,1.0,1000,748,252,81,33,4459,3918,8377,0.525,0,0,0,0,1,0
10,1.0,1000,734,266,95,44,4435,4060,8495,0.342,0,0,0,0,1,1
10,1.0,1000,713,287,68,30,4343,4044,8387,0.61,0,0,0,1,0,0
10,1.0,1000,735,265,85,30,4416,4074,8490,0.4,0,0,0,1,0,1
10,1.0,1000,762,238,75,37,4500,3814,8314,0.474,0,0,0,1,1,0
10,1.0,1000,787,213,85,42,4561,3777,8338,0.31,0,0,0,1,1,1
10,1.0,1000,654,346,69,22,4040,4257,8297,0.87,0,0,1,0,0,0
10,1.0,1000,648,352,99,16,4079,4301,8380,0.556,0,0,1,0,0,1
10,1.0,1000,682,318,97,36,4243,4113,8356,0.634,0,0,1,0,1,0
10,1.0,1000,686,314,108,30,4226,4115,8341,0.453,0,0,1,0,1,1
10,1.0,1000,659,341,79,30,4079,4212,8291,0.826,0,0,1,1,0,0
10,1.0,1000,666,334,103,22,4134,4230,8364,0.516,0,0,1,1,0,1
10,1.0,1000,712,288,76,43,4266,3953,8219,0.616,0,0,1,1,1,0
10,1.0,1000,731,269,106,29,4383,3841,8224,0.351,0,0,1,1,1,1
10,1.0,1000,485,515,246,38,3892,4406,8298,0.488,0,1,0,0,0,0
10,1.0,1000,486,514,252,30,3986,4462,8448,0.259,0,1,0,0,0,1
10,1.0,1000,570,430,227,28,4170,4159,8329,0.359,0,1,0,0,1,0
10,1.0,1000,525,475,245,32,4086,4281,8367,0.228,0,1,0,0,1,1
10,1.0,1000,667,333,163,45,4286,4009,8295,0.387,0,1,0,1,0,0
10,1.0,1000,674,326,194,42,4299,4000,8299,0.215,0,1,0,1,0,1
10,1.0,1000,744,256,147,23,4513,3609,8122,0.254,0,1,0,1,1,0
10,1.0,1000,737,263,161,34,4525,3634,8159,0.139,0,1,0,1,1,1
10,1.0,1000,445,555,235,34,3659,4552,8211,0.661,0,1,1,0,0,0
10,1.0,1000,428,572,276,25,3688,4598,8286,0.419,0,1,1,0,0,1
10,1.0,1000,541,459,217,23,4028,4229,8257,0.438,0,1,1,0,1,0
10,1.0,1000,520,480,252,38,3958,4315,8273,0.304,0,1,1,0,1,1
10,1.0,1000,620,380,156,46,3972,4166,8138,0.616,0,1,1,1,0,0
10,1.0,1000,615,385,191,27,4080,4168,8248,0.323,0,1,1,1,0,1
10,1.0,1000,712,288,144,41,4341,3702,8043,0.406,0,1,1,1,1,0
10,1.0,1000,730,270,146,40,4375,3713,8088,0.201,0,1,1,1,1,1
10,1.0,1000,693,307,63,19,4323,4129,8452,0.706,1,0,0,0,0,0
10,1.0,1000,691,309,106,41,4306,4207,8513,0.438,1,0,0,0,0,1
10,1.0,1000,731,269,92,33,4438,4020,8458,0.497,1,0,0,0,1,0
10,1.0,1000,751,249,84,26,4467,4003,8470,0.365,1,0,0,0,1,1
10,1.0,1000,715,285,62,35,4357,4114,8471,0.654,1,0,0,1,0,0
10,1.0,1000,739,261,74,33,4431,4087,8518,0.424,1,0,0,1,0,1
10,1.0,1000,779,221,81,26,4566,3724,8290,0.455,1,0,0,1,1,0
10,1.0,1000,773,227,79,26,4568,3812,8380,0.321,1,0,0,1,1,1
10,1.0,1000,625,375,77,21,3953,4337,8290,0.946,1,0,1,0,0,0
10,1.0,1000,675,325,113,19,4131,4231,8362,0.522,1,0,1,0,0,1
10,1.0,1000,695,305,86,29,4261,4002,8263,0.586,1,0,1,0,1,0
10,1.0,1000,687,313,111,41,4217,4095,8312,0.459,1,0,1,0,1,1
10,1.0,1000,655,345,61,23,4059,4239,8298,0.94,1,0,1,1,0,0
10,1.0,1000,671,329,106,26,4152,4171,8323,0.491,1,0,1,1,0,1
10,1.0,1000,741,259,86,31,4332,3836,8168,0.543,1,0,1,1,1,0
10,1.0,1000,735,265,97,27,4379,3837,8216,0.373,1,0,1,1,1,1
10,1.0,1000,491,509,227,23,3975,4423,8398,0.464,1,1,0,0,0,0
10,1.0,1000,501,499,279,34,3995,4446,8441,0.243,1,1,0,0,0,1
10,1.0,1000,573,427,221,27,4194,4145,8339,0.366,1,1,0,0,1,0
10,1.0,1000,553,447,249,29,4099,4186,8285,0.212,1,1,0,0,1,1
10,1.0,1000,673,327,163,46,4298,4002,8300,0.425,1,1,0,1,0,0
10,1.0,1000,653,347,192,51,4246,4086,8332,0.218,1,1,0,1,0,1
10,1.0,1000,726,274,142,38,4459,3672,8131,0.27,1,1,0,1,1,0
10,1.0,1000,751,249,137,39,4509,3644,8153,0.162,1,1,0,1,1,1
10,1.0,1000,438,562,250,29,3634,4557,8191,0.716,1,1,1,0,0,0
10,1.0,1000,430,570,291,28,3629,4583,8212,0.359,1,1,1,0,0,1
10,1.0,1000,553,447,208,23,4055,4225,8280,0.475,1,1,1,0,1,0
10,1.0,1000,526,474,248,24,4004,4257,8261,0.282,1,1,1,0,1,1
10,1.0,1000,618,382,155,55,3963,4184,8147,0.572,1,1,1,1,0,0
10,1.0,1000,618,382,205,43,4069,4163,8232,0.316,1,1,1,1,0,1
10,1.0,1000,693,307,143,39,4280,3783,8063,0.373,1,1,1,1,1,0
10,1.0,1000,706,294,164,30,4374,3801,8175,0.219,1,1,1,1,1,1
10,1.0,1000,476,524,41,12,3960,4859,8819,0.539,2,0,0,0,0,0
10,1.0,1000,468,532,60,8,3925,4891,8816,0.296,2,0,0,0,0,1
10,1.0,1000,503,497,52,14,4048,4723,8771,0.453,2,0,0,0,1,0
10,1.0,1000,508,492,67,12,4036,4726,8762,0.244,2,0,0,0,1,1
10,1.0,1000,493,507,54,17,4003,4754,8757,0.493,2,0,0,1,0,0
10,1.0,1000,504,496,54,10,4061,4791,8852,0.272,2,0,0,1,0,1
10,1.0,1000,555,445,58,12,4223,4508,8731,0.379,2,0,0,1,1,0
10,1.0,1000,548,452,73,9,4177,4616,8793,0.214,2,0,0,1,1,1
10,1.0,1000,400,600,50,18,3486,5026,8512,0.76,2,0,1,0,0,0
10,1.0,1000,387,613,49,12,3572,5104,8676,0.398,2,0,1,0,0,1
10,1.0,1000,449,551,73,19,3785,4809,8594,0.566,2,0,1,0,1,0
10,1.0,1000,459,541,86,10,3839,4858,8697,0.352,2,0,1,0,1,1
10,1.0,1000,398,602,68,11,3481,4951,8432,0.682,2,0,1,1,0,0
10,1.0,1000,406,594,67,14,3604,4994,8598,0.418,2,0,1,1,0,1
10,1.0,1000,468,532,76,8,3903,4650,8553,0.519,2,0,1,1,1,0
10,1.0,1000,495,505,94,8,3947,4675,8622,0.285,2,0,1,1,1,1
10,1.0,1000,321,679,163,16,3571,5029,8600,0.407,2,1,0,0,0,0
10,1.0,1000,325,675,173,6,3640,5045,8685,0.208,2,1,0,0,0,1
10,1.0,1000,402,598,177,6,3856,4742,8598,0.313,2,1,0,0,1,0
10,1.0,1000,386,614,185,12,3813,4765,8578,0.19,2,1,0,0,1,1
10,1.0,1000,512,488,154,33,4045,4526,8571,0.295,2,1,0,1,0,0
10,1.0,1000,514,486,168,21,4060,4572,8632,0.132,2,1,0,1,0,1
10,1.0,1000,582,418,153,12,4230,4155,8385,0.201,2,1,0,1,1,0
10,1.0,1000,541,459,209,6,4185,4298,8483,0.094,2,1,0,1,1,1
10,1.0,1000,267,733,171,8,3192,5123,8315,0.558,2,1,1,0,0,0
10,1.0,1000,289,711,190,8,3358,5091,8449,0.275,2,1,1,0,0,1
10,1.0,1000,336,664,176,8,3580,4860,8440,0.371,2,1,1,0,1,0
10,1.0,1000,319,681,207,6,3512,4954,8466,0.203,2,1,1,0,1,1
10,1.0,1000,426,574,143,25,3645,4767,8412,0.451,2,1,1,1,0,0
10,1.0,1000,399,601,204,19,3639,4733,8372,0.251,2,1,1,1,0,1
10,1.0,1000,523,477,176,10,3988,4308,8296,0.317,2,1,1,1,1,0
10,1.0,1000,501,499,194,11,4023,4398,8421,0.189,2,1,1,1,1,1